,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5312,104454430,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5313,5764025,"[""['small', 'small', 'sorry']""]",1.0,1,,,,,,,,,
5314,175410931,"[""['small']""]",1.0,1,,,,,,,,,
5315,120825590,"[""['however']""]",1.0,1,,,,,,,,,
5316,121751130,"[""['smaller']""]",1.0,1,,,,,,,,,
5317,108818167,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5318,6797048,"[""['old', 'old', 'bad']""]",1.0,1,,,,,,,,,
5319,36044537,"[""['although', 'small']""]",1.0,1,,,,,,,,,
5320,72099578,"[""['bad']""]",1.0,1,,,,,,,,,
5321,142161660,"[""['satisfied']""]",1.0,1,,,,,,,,,
5322,21202686,"[""['small']""]",1.0,1,,,,,,,,,
5323,251648,"[""['smaller', 'smaller']""]",0.5,2,./user_info/251648.npy,0.4847298018126976,0.9053351294556248,0.44068009434817434,0.508414703323678,0.5287520413759303,0.4230390102881544,0.4469523652309024,small
5324,61667328,"[""['bad']""]",0.3333333333333333,3,./user_info/61667328.npy,1.7320508059402266,0.6548912912436866,1.1471008523033233,1.1810937667123473,0.7548517322118414,1.0684966817364072,0.9968502449735466,bad
5325,21957613,"[""['small']""]",1.0,1,,,,,,,,,
5326,3320598,"[""['small']""]",1.0,1,,,,,,,,,
5327,27246877,"[""['small']""]",1.0,1,,,,,,,,,
5328,226469606,"[""['small']""]",1.0,1,,,,,,,,,
5329,121758687,"[""['dodgy', 'dirty', 'old', 'old']""]",1.0,1,,,,,,,,,
5330,20672203,"[""['bad', 'bad']""]",0.5,2,./user_info/20672203.npy,1.224744870239959,0.4630780729784251,0.8111227913685481,0.8351594116594632,0.5337607786374049,0.7555412493311379,0.7048795680482659,bad
5331,6158028,"[""['however', 'old', 'old', 'small', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5332,36110029,"[""['horrendous', 'smelly', 'smelly']""]",0.3333333333333333,3,./user_info/36110029.npy,0.7047283488465639,0.4047875164248909,0.8135457678533108,0.6742583875544002,0.3760787721517888,0.7112635780114686,0.3976243454250066,dirty
5333,70035910,"[""['small']""]",1.0,1,,,,,,,,,
5334,99294929,"[""['old', 'old']""]",0.3333333333333333,3,./user_info/99294929.npy,0.523354585749037,0.3076566452800172,0.48212384604447805,0.40979692919645033,0.375479497789196,0.3668391490185585,,bad
5335,114306771,"[""['however', 'small']""]",1.0,1,,,,,,,,,
5336,83288231,"[""['small']""]",1.0,1,,,,,,,,,
